term_id,lang,term,reltype,related_term_id,related_lang,related_term,position,group_tag,parent_tag,parent_position
2cLrVZwxURe5P7oGegJ6HQ,English,Easter,inherited_from,n7mIaNUXWZ-4cR-70Cxtow,Old English,ēaster,0,,l3dQXNz1Rg-9cPCJZqzBHg,1.0
2cLrVZwxURe5P7oGegJ6HQ,English,Easter,inherited_from,LDsouuS8V-G2hF6D4r3J6A,Proto-West Germanic,*Austrā,0,,D2Q1PyLJTJqVKyDTN9rk9w,0.0
2cLrVZwxURe5P7oGegJ6HQ,English,Easter,inherited_from,T8Vmsx-SVoK8hxu-28_Mww,Proto-Germanic,*Austrǭ,0,,D2Q1PyLJTJqVKyDTN9rk9w,1.0
el-4z2Q_UgqsjQgEeqgT-Q,English,gill,inherited_from,iP-dhRdxVQyzqJ46JS-Stw,Middle English,gile,0,,,
el-4z2Q_UgqsjQgEeqgT-Q,English,gill,inherited_from,QP1i4sclVJ6a0IKlXUzCzQ,Middle English,gille,0,,nPh5HgL0Qz2DOtHWljrewA,1.0
el-4z2Q_UgqsjQgEeqgT-Q,English,gill,inherited_from,QP1i4sclVJ6a0IKlXUzCzQ,Middle English,gille,0,,Aiovy2k9RQuZts1-1EIF8w,0.0
1hs40FAZUpW4QvqdG24m8Q,English,baleen,inherited_from,UO_v_5BIX6S4SyHGX2m4Dg,Middle English,baleyne,0,,ThUaaFi8RkGPQF1pZIU2Xg,0.0
WPHiQJhvUauXM0prPQFF7A,English,hull,inherited_from,CEd3Cvf4VTeDUM125zMCGQ,Middle English,hul,0,,utkH4iKSRZ2MT2dIgXWRdQ,0.0
WPHiQJhvUauXM0prPQFF7A,English,hull,inherited_from,_i06K_bRV8CcYPuEAcPUpA,Old English,hulu,0,,dOrJYd14S-W4y5MA7_SLXQ,0.0
WPHiQJhvUauXM0prPQFF7A,English,hull,inherited_from,tx7HjrJGWCW-lhUfR_fB2A,Proto-Germanic,*hul-,0,,dOrJYd14S-W4y5MA7_SLXQ,1.0
WPHiQJhvUauXM0prPQFF7A,English,hull,inherited_from,3NCf0CKvU--V7MEp9tf8Lw,Middle English,holle,0,,sfVpTGdAQ52cDi3xTpLDaA,0.0
WPHiQJhvUauXM0prPQFF7A,English,hull,inherited_from,3Q9ZCchBV0CgI6lQ7Jw78g,Middle English,hole,0,,dv1B3rb_RUWl10_qFqlf5Q,0.0
1Npowaq_VLaZgG6GRe47Ug,English,cruelty,inherited_from,54b3UbtJUKGK7nL-e2WlMg,Middle English,cruelte,0,,RlRbrcmeSNeX-vxl9MTW9Q,1.0
v-Ae53r0WGKBSk_4I5rweA,English,fury,inherited_from,lKI49_8TWuS-pU4mbRcibQ,Middle English,furie,0,,t83nJ_tVQnKOKLj9_RTzWQ,0.0
nVwZSqd9X2eIszRK6uRz_A,English,frizz,inherited_from,4bFEaFl2VoStPxaF8mZRGw,Middle English,frysen,0,,sY74fDg8TFestW8YM9_24Q,0.0
nVwZSqd9X2eIszRK6uRz_A,English,frizz,inherited_from,Wa1VWIevVP6ZmNT_yw4bLg,Middle English,fryse,0,,,
P8IpncQrUKuWvSUreW9oXQ,English,fume,inherited_from,GQVUz6RVWOSz-RIm8MJjjw,Middle English,fume,0,,ShdMkgu2Qbi8_ebLUcHmqg,1.0
jBkfjrMRVruFZLNUSObILQ,English,embalm,inherited_from,uTvZOM4ZWXO0wwEKzX8DGg,Middle English,enbawmen,0,,qMdx9YBqSJOBA4xPyve2rA,0.0
dFiJxVh-UgG2bCOf3UpSEg,English,twi-,inherited_from,EZrSua71UAGv2PHvJpafsw,Middle English,twi-,0,,lmYRlJAARVemff0yDqElXw,0.0
dFiJxVh-UgG2bCOf3UpSEg,English,twi-,inherited_from,8ZFFmJCPXPab_8sjGcVbvw,Old English,twī-,0,,lmYRlJAARVemff0yDqElXw,1.0
dFiJxVh-UgG2bCOf3UpSEg,English,twi-,inherited_from,rEAS-05HU2OH-SVh8BCxOg,Proto-Germanic,*twi-,0,,oNW-FuexRreMYaBn-iF8_Q,0.0
GOJWjLevWx-wJMP1AmR_oA,English,quickness,inherited_from,1TOjpQxyWYC6Rp1QcXkgQw,Middle English,quiknes,0,,zd2N5xgRQFS3HdURjgJ5jg,0.0
s02HSLU9XDiYivoaI1SDhw,English,quicklime,inherited_from,NXJqDbxNVcy09OhKLEhRKg,Middle English,quyk lym,0,,,
zGwikmmBXgu1pUZvQ2kZ8Q,English,fully,inherited_from,BKgETZc_UzmyySLP6yz4ug,Middle English,fully,0,,ouBsVHdnSOWi-u8zZV9_dA,0.0
zGwikmmBXgu1pUZvQ2kZ8Q,English,fully,inherited_from,BOQne9IRV_KN2LNXa8UkMw,Old English,fullīċe,0,,,
PekPEEy3XQSK5c8Ko7NZpg,English,oblivious,inherited_from,8XggnwEMX1yaKpLCvc8UCA,Middle English,oblivious,0,,Ou_WrHF-TsqjlzQ3Tb0fkg,0.0
9Te7ccKXXSK1ywt32naBAA,English,mankind,inherited_from,YlfWMreiWZ2EGDXDBzrSbQ,Middle English,mankinde,0,,-awrDnnURXOa_Fhol6tnNA,1.0
9Te7ccKXXSK1ywt32naBAA,English,mankind,inherited_from,loUwACfNXy2oCIf9IU4CMQ,Old English,mancynn,0,,wJnq7F0WTlOqrBVZck1uNw,1.0
lw7QpiDnVQe0aWInq5I1WA,English,Arthur,inherited_from,_VkwAbmZXOCKdAkq86kV6g,Middle English,Arthure,0,,ZQ579PvuQKq_HQaYJIbZtg,0.0
DWb6no3tUkGduwvF8qtvqg,English,lee,inherited_from,aXk1rOhZXVKABI3JxjmxIA,Middle English,lee,0,,r7OdDXUjTC6Rt8bs5aNDeg,0.0
DWb6no3tUkGduwvF8qtvqg,English,lee,inherited_from,21xITvFbWHWKSIn63dSMgQ,Old English,hlēo,0,,G3Vfit-8Rk2lmBVoSb9j-Q,0.0
DWb6no3tUkGduwvF8qtvqg,English,lee,inherited_from,J12AdAbnWnKc2YPsypD_wA,Proto-Germanic,*hlaiwaz,0,,,
We1od8Y2W2S31RuQXLH7Cw,English,oblivion,inherited_from,bUzUKFWFUauHEMxzALHkVQ,Middle English,oblivion,0,,Pp0VX8_SSbimrUY6XYWiKw,0.0
Kl3Zbj4_US2ASRsXHwJojw,English,strongly,inherited_from,ABBpUKDZUCChjDoH9w_ibA,Middle English,strongliche,0,,0pp5zSE8RF2y9ZPEU9SVPQ,0.0
Kl3Zbj4_US2ASRsXHwJojw,English,strongly,inherited_from,qa4iiaNsUp66rohpRzUtEw,Old English,stranglīċe,0,,,
IF4tS_-HWrm0Is7okWuDYw,English,notably,inherited_from,cqiwFuBMW5SOD9_tOYi9BQ,Middle English,notably,0,,gmmPVkpRREeTz_gZLhgGpA,0.0
JZyL0efsVeG8X0DBPfWVMg,English,vainglory,inherited_from,dJEgDLGMVBiS8l1ZH7L2qA,Middle English,waynglori,0,,Y46SlrEOQIeGnpNoHPHk7g,0.0
5s21pXWtUu6K8Ca1odttfg,English,vainglorious,inherited_from,_JE0OvgLVoeJYpFWdDQ2DQ,Middle English,veinglorious,0,,0UnxZ5xpQbCQsiMTxv9diA,0.0
dW-ay65rWGGQii1Lz-H6MQ,English,vantage,inherited_from,t9p-2gA7V8OXoOlRP4xFlw,Middle English,vantage,0,,,
KK_iN1c8W8WOtamdgPKLug,English,monger,inherited_from,Oe7yQMQbUzuTQFSPZPMogg,Middle English,mongere,0,,qMd073qnQZOAExiMHV6V4g,0.0
KK_iN1c8W8WOtamdgPKLug,English,monger,inherited_from,1oU_krWRVJy6xz5aGpDqCw,Old English,mangere,0,,VHrS8V2cRnGuLDM4-WSifg,0.0
KK_iN1c8W8WOtamdgPKLug,English,monger,inherited_from,7M_n6QwJUcSC5YsTC7oX3g,Proto-West Germanic,*mangārī,0,,VHrS8V2cRnGuLDM4-WSifg,1.0
MyWZbCtmVzqm8ylUfy5ypw,English,seafaring,inherited_from,tOpUrRC1Xpi287YF4bwqqQ,Middle English,safarinde,0,,bJFZNAq3RSmw83Baq-FFaA,0.0
f5rmeUcNXi2I4UZjuSDnng,English,wrath,inherited_from,gSVqp5v6XM2QYAt_rucM5A,Middle English,wraththe,0,,Vv4JwzjeTZ2pfW__bspjTg,0.0
f5rmeUcNXi2I4UZjuSDnng,English,wrath,inherited_from,O2vaX9fvVL-D68wN72VL8w,Old English,wrǣþþu,0,,lWwZFUqiS3KrA_TIygn7AA,0.0
q5qsALNXXsyXbR_09GYFsg,English,billet,inherited_from,0n5NtCgnUjePE_KzuHul1A,Middle English,billet,0,,_Uv6xVY7QeawBwd7nxYO_w,0.0
_bqrnudZWB2hhwyUFKOSHQ,English,dentifrice,inherited_from,EvMVJaJXW8-O6Xr-uw82HA,Middle English,dentifricie,0,,FJbltKp7QdWFJXYQmvYPiA,1.0
IyB3O0ETUTq4iA8vMGylKA,English,mutton,inherited_from,pGKKkBOfUPeMQESdJRwL7Q,Middle English,motoun,0,,EJ9AK7WtReubzT2dS4tIaw,0.0
pbBLv7ciUS64WqCC7l6rxA,English,pisser,inherited_from,7KRTGptBVUG6ALuAwNPvAg,Middle English,pissere,0,,,
4YHxwTbcUfWREAGr8_Yp1A,English,-ful,inherited_from,gL-miFrqXV-cGwAGR6kBFg,Old English,-ful,0,,k2p93T9fRMi7LN_tu0yqaA,0.0
4YHxwTbcUfWREAGr8_Yp1A,English,-ful,inherited_from,Wwu8gptUVqKfuhOALQA6_A,Proto-Germanic,*-fullaz,0,,TixrQUp_RFqSCEN6mWSKLQ,0.0
4YHxwTbcUfWREAGr8_Yp1A,English,-ful,inherited_from,gL-miFrqXV-cGwAGR6kBFg,Old English,-ful,0,,R-d0s0bKT7-bOEnbLhCcjg,0.0
t7htFjP7U-aw5eAtbpR2Rw,English,-ship,inherited_from,WfRCs62LWFui6jK0yr4BzQ,Middle English,-schipe,0,,nrDW-iF_QYa2QSBdnDrrPw,0.0
t7htFjP7U-aw5eAtbpR2Rw,English,-ship,inherited_from,OF8AId-IV1C3MPOl86TuzQ,Old English,-sċipe,0,,MSTZxW_ZRSC-pUsJTThhJw,0.0
t7htFjP7U-aw5eAtbpR2Rw,English,-ship,inherited_from,lgqqmZJVW2qMEFvwTfv1Fg,Proto-West Germanic,*-skapi,0,,MSTZxW_ZRSC-pUsJTThhJw,1.0
t7htFjP7U-aw5eAtbpR2Rw,English,-ship,inherited_from,FYCYd5khXUWVLtRzwkAteQ,Proto-Germanic,*-skapiz,0,,MSTZxW_ZRSC-pUsJTThhJw,2.0
E4_hqU99UnSZO7B4ncClTQ,English,-wise,inherited_from,Pd1m2fGVXiedY8_lgTcWMg,Middle English,-wis,0,,OGZVJTD-Q3KfgJIMN8SRjQ,0.0
E4_hqU99UnSZO7B4ncClTQ,English,-wise,inherited_from,xJq6k45VX7Ow6xjvj1jjrw,Old English,-wīs,0,,OGZVJTD-Q3KfgJIMN8SRjQ,1.0
E4_hqU99UnSZO7B4ncClTQ,English,-wise,inherited_from,RFT3wjGkVo2xcJI8Coc2GA,Proto-West Germanic,*-wīs,0,,OGZVJTD-Q3KfgJIMN8SRjQ,2.0
E4_hqU99UnSZO7B4ncClTQ,English,-wise,inherited_from,LuENcW90VuGT3aJiS1ZYoA,Proto-Germanic,*-wīsaz,0,,OGZVJTD-Q3KfgJIMN8SRjQ,3.0
2tpnm4NjXaaTcV8K9EbnTw,English,perpetual,inherited_from,DsHgUg-aW0WN1OyyN7tejg,Middle English,perpetuel,0,,c7ghWOIsRayRc0OUCtuoUg,1.0
raYiZ0CYVHq7A1kU-B-IAw,English,daft,inherited_from,-iGW81sgXZS7tVSbwifwLQ,Middle English,dafte,0,,ztG4H5lCQsKSyG6uamvx3A,0.0
raYiZ0CYVHq7A1kU-B-IAw,English,daft,inherited_from,PPqA4PktW7W2NSaWd4OvHQ,Old English,dæfte,0,,,
raYiZ0CYVHq7A1kU-B-IAw,English,daft,inherited_from,6u06D0bKUZaV7osSAjmPgg,Proto-West Germanic,*daftī,0,,,
U_54nkDWWaGL-lLOCDdt6A,English,preach,inherited_from,XKACbJESXmWF8U6a7Y8QcA,Middle English,prechen,0,,lzKFVdoZQnW5hTUsbTAhyQ,1.0
QXpcMFtyWFWekY7euyHGbw,English,covert,inherited_from,vJ5o_wwHWxa4m1GPEVzulg,Middle English,covert,0,,4B0t4iS-S2i3Sm-c5n_ykg,0.0
xCoywXt_VdOSupbHnPKatA,English,commend,inherited_from,Q6J2dbiIX4qyQttHWCX0Lg,Middle English,commenden,0,,EBcE_DapStWB-ztNFOirkg,1.0
muYsTPXdX726JqLGRbTShw,English,sermon,inherited_from,gFrbY6Q-Xp-nnMQOyT-2og,Middle English,sermoun,0,,pArXfcrUQT-9zr74QEW_6A,1.0
muYsTPXdX726JqLGRbTShw,English,sermon,inherited_from,MCJjUF7gVYiyH5IV0I7q6Q,Middle English,sermonen,0,,9XmU7308S9m1Ia7mtu8vEg,0.0
OzN_uBh9VSO5zhK8X2dKDw,English,hassock,inherited_from,tOVNPA8-UaSMecW5XZ2H6A,Old English,hassuc,0,,,
14mGDAipUna_Ul-qMSJKgw,English,flatter,inherited_from,wtrwJ1dRX7e1sLtOLRlU_A,Middle English,flatteren,0,,stpoFQ5xS8qfVKwmDIR6Dg,0.0
14mGDAipUna_Ul-qMSJKgw,English,flatter,inherited_from,_GCLQuvkWgiwcVzcfUwBKQ,Old English,floterian,0,,_6jsv9B5Q6aNPUvOcpS8Zw,0.0
14mGDAipUna_Ul-qMSJKgw,English,flatter,inherited_from,7kNlcMVUXTCGKYXueyvZiA,Proto-Germanic,*flutrōną,0,,CQjzuoVfQCiDC6jZsG1uow,0.0
BA1iatMGVuSXA6KmVvh6mw,English,encourage,inherited_from,87ywrRo4XHqOU32D3rMAsA,Middle English,encouragen,0,,J0trp0r6SqKWNDMT2kV6Sg,0.0
GU9EPAqZUdO7086-qDS4ng,English,corse,inherited_from,sIQ3J5v-UQmXki7WfV7lGA,Middle English,cors,0,,f1ygzhxhRd-sVGIkuMPukw,0.0
bTna58G1Wqq_tDqXf8goCQ,English,godless,inherited_from,F9MhvDguUoe-KNfr1AjEHw,Middle English,godles,0,,7kscIz2aRx6N1PsOF3k8fA,0.0
bTna58G1Wqq_tDqXf8goCQ,English,godless,inherited_from,38-wmxY6U6K6ZoDC3n4mBQ,Old English,*godlēas,0,,7kscIz2aRx6N1PsOF3k8fA,1.0
bTna58G1Wqq_tDqXf8goCQ,English,godless,inherited_from,dDCO1_WcXBSLH-A8A6x42A,Proto-Germanic,*gudalausaz,0,,7kscIz2aRx6N1PsOF3k8fA,2.0
SNxYc-HjXJqNTccO1KPOdg,English,fistmele,inherited_from,G5H7wgtYWBSkQh-6bseFyw,Old English,mæl,0,,wCrloLLQThS4myOZY_QPFQ,1.0
Gwbale7EWn6JWcIoShELUA,English,odious,inherited_from,sG1fs5klWjOeiDj4Q6Bb8w,Middle English,odious,0,,G4ENU3mWQ2iVr7B-lkW0Lw,1.0
T5u7K0zNWcuDuDNxP7Q8XA,English,landmark,inherited_from,a0MyEKr9XsGZ0brCF2-QEA,Middle English,*landmark,0,,UGkQlksAR66qf6beBeCilA,0.0
T5u7K0zNWcuDuDNxP7Q8XA,English,landmark,inherited_from,fv9tH8tNXa2QTBKni_QjdQ,Old English,landmearc,0,,UGkQlksAR66qf6beBeCilA,1.0
T5u7K0zNWcuDuDNxP7Q8XA,English,landmark,inherited_from,a-mkrvDUXnaIg2Xd2QB0Jg,Proto-West Germanic,*landamarku,0,,UGkQlksAR66qf6beBeCilA,2.0
S1GNCb4zX3GjrxyQcyuNew,English,gracious,inherited_from,RxvBQp8GXzuOfPuz1VDGkQ,Middle English,gracious,0,,E-yqxBQSTeCAFj6vlLotRA,1.0
5Kwr2I01VsCqUYv0cYbkpw,English,icicle,inherited_from,kEq1ixucXlSCzQH3PgE9Iw,Middle English,isykle,0,,sefWN1DkQ8eKflpBh74S6g,0.0
IMtnD1otUwWnrjjlJN2a7g,English,ambiguity,inherited_from,ZaL8c-vPXtq7M3TWL8AQdA,Middle English,ambiguite,0,,3Po9SZI3Qm-EM4RbBaBK2A,0.0
CM-pKaZHW_-YxIyK0t06Ag,English,pompous,inherited_from,AgR93YHtUkSVXfd4hFhpYg,Middle English,pompous,0,,5MyvtDimTSer5f-mP8qYMQ,0.0
g4ishNE8UO2C-rsU69nqLA,English,donk,inherited_from,3Ax4ZJXIXc-F8i83rLlpPQ,Middle English,daunke,0,,He7WDWNZQlSbl18KUWUI1g,0.0
pcTRCGJ9XE6bfXLurRY9iQ,English,knag,inherited_from,tLtUQiRWVs-ulnrbZxo9Cw,Middle English,knagge,0,,,
pcTRCGJ9XE6bfXLurRY9iQ,English,knag,inherited_from,_hu2T50lVDGUl5tj6mVkPA,Middle English,knaggen,0,,,
7yF07i1CX0SGk9C1jzCdHQ,English,herald,inherited_from,nFiIlTVoV-GipdoTPjkBUw,Middle English,herald,0,,0Ai5Pl3fQAyopwxiC_on-w,0.0
3SFnPQDuUZuVKfDVS64RjQ,English,beget,inherited_from,4zaI7qjLVDSYQLoNnXgWqQ,Middle English,begeten,0,,cgv7CbX5S-6a5fTCgpabGw,1.0
Z-ONLElJXiaIzWij4rrrRQ,English,victualler,inherited_from,fyXqMIq6VvmzGyKaH9u5Sg,Middle English,vitailler,0,,iTB341G_S1-HXNMNmNO0kg,0.0
nBbgKdGLW3KlveQTvVl7sA,English,reprove,inherited_from,2VhjeWtXU_u5dRQwPwbp3g,Middle English,repreven,0,,aU6keQqsRC--jKbwHj_4cw,0.0
NoGFqINVXs6wtN36jfGS6Q,English,fondness,inherited_from,q70GdEdlVwSeJ1zoHpgMJQ,Middle English,fondnes,0,,FpyfnklxTbeX58Z-Ec9u0g,0.0
N9IsKvs4WD-gMUaulJ1u4Q,English,crotch,inherited_from,xE2j5a9uVP-NoDawgeSfjw,Middle English,croche,0,,,
N9IsKvs4WD-gMUaulJ1u4Q,English,crotch,inherited_from,xE2j5a9uVP-NoDawgeSfjw,Middle English,croche,0,,,
63cyi3hLVWWevuMscf7Nsw,English,yelp,inherited_from,zyur4M1sX7OW4XimgtrNDg,Middle English,ȝelp,0,,3FZu3niAStuQ3bzsP6hpQw,0.0
63cyi3hLVWWevuMscf7Nsw,English,yelp,inherited_from,sqXyGBoKU8ejipgPwcFEog,Old English,ġielp,0,,s-36ZB4cQqi1DAnsuCQZlg,0.0
63cyi3hLVWWevuMscf7Nsw,English,yelp,inherited_from,OeUho7z_VS6VTDgtcZ7OJg,Proto-Germanic,*gelpą,0,,s-36ZB4cQqi1DAnsuCQZlg,1.0
63cyi3hLVWWevuMscf7Nsw,English,yelp,inherited_from,e9j9nmu4XNSBUan42WC1jg,Middle English,ȝelpen,0,,5zIZlaZESVO3cwLRAS6dxA,0.0
63cyi3hLVWWevuMscf7Nsw,English,yelp,inherited_from,lWDFMjXLUQOPjWTWVBdTew,Old English,ġielpan,0,,vDWYtG3HQ0SCijP6gyjt-w,0.0
63cyi3hLVWWevuMscf7Nsw,English,yelp,inherited_from,a6ciJSUgXMWfzfRyu1m8nw,Proto-Germanic,*gelpaną,0,,vDWYtG3HQ0SCijP6gyjt-w,1.0
3Q0u3tNbXO-8UcTAE_QnNQ,English,suffrage,inherited_from,k-BzHkILUJiurJuopqH3Dw,Middle English,suffrage,0,,QxBxCyy_RSu8Eab287DjlQ,0.0
PMPpIV6VV9WbT6ne-fXJUw,English,partial,inherited_from,4_blWCtTW3SMkvcPxur2Jw,Middle English,partiall,0,,Hh01uRudQZeNdkGWp0Ebcg,0.0
RsrbUNHiX-qlRIVJ1Td40w,English,gutter,inherited_from,9sE3NIH1WVeMGo0aOFvBxg,Middle English,gutter,0,,vOkAdSctRkKMH865qGNYoA,0.0
Ix5E3QrtUFmXVsosRBRPqQ,English,taut,inherited_from,zKdsOHkyWXKJZ8jGiHC3jA,Middle English,taught,0,,,
Ix5E3QrtUFmXVsosRBRPqQ,English,taut,inherited_from,2PsdNGtJVeer7SXHtFgjWQ,Middle English,tohte,0,,mzQumkgYSRyhvImYoCG-mQ,0.0
Ix5E3QrtUFmXVsosRBRPqQ,English,taut,inherited_from,Qg__P-AeVSafcMjfuSRv0w,Old English,tēon,0,,,
C2dXwCDDUgaGXX2ayKGFcA,English,knob,inherited_from,mPfkSwQ1X5qiGwDcXxLnJQ,Middle English,knobbe,0,,DBfw3tJPRV6pA0kaCVi3Rg,0.0
OCLURTFCVBKn8__bnsXDDg,English,pommel,inherited_from,PKxa2U-yX_WTrwWx3aEaXw,Middle English,pomel,0,,i5LcB90cQ8WtaMjYf0k-9Q,0.0
CwjOlCk9Uxi5XQnpzgVkTA,English,dishonesty,inherited_from,TCxwD4UZXHOcohrtZR6PAw,Middle English,dishoneste,0,,HEYGee5kRmCDHDlbMWeXkQ,0.0
M8OIz3uHVauhlYUvz8TIWQ,English,dishonest,inherited_from,TCxwD4UZXHOcohrtZR6PAw,Middle English,dishoneste,0,,vnU7xaWmSl6zGWedGSbINw,0.0
IPSj5xnwWPCb8IEvmmD9vg,English,languish,inherited_from,7VYu4qdWU1ubCPCCr75wIA,Middle English,languysshen,0,,XI8A0ojSRIa8jtMMYaNNUQ,1.0
rrquVURlWYmILkUTjHbF2g,English,lively,inherited_from,lIyNhxRvX9S57794Se-0pA,Middle English,lyvely,0,,8KWMm5aiSIKqPlqe6aRpJg,0.0
rrquVURlWYmILkUTjHbF2g,English,lively,inherited_from,d_potWwLUuaxsNadiwsTHw,Old English,līflīċ,0,,,
rrquVURlWYmILkUTjHbF2g,English,lively,inherited_from,lIyNhxRvX9S57794Se-0pA,Middle English,lyvely,0,,ukq3C-APTy6ngtOpXlC4xw,0.0
rrquVURlWYmILkUTjHbF2g,English,lively,inherited_from,8sVklaXlV4SgiiK07M9NWQ,Old English,līflīċe,0,,,
ye9TI4kKWamWnb-j2rZjaQ,English,forthcoming,inherited_from,TTS2IuRVUWq2cdnK2aimfQ,Middle English,forth commyng,0,,0VRlEHrDSVa_ecK8fOToLw,0.0
ye9TI4kKWamWnb-j2rZjaQ,English,forthcoming,inherited_from,o0SCLMnvWn28m-ELjS4bXA,Old English,forþcuman,0,,XnAagKhjTNeSUW0dvN_qTg,0.0
exlH3WsNWAmdCAOJZHeOLA,English,inner,inherited_from,NVtRbZiAXTu5RelOOQtKlQ,Middle English,inner,0,,Z9Te4PVDQ8Cxcnxm3TZNDg,0.0
exlH3WsNWAmdCAOJZHeOLA,English,inner,inherited_from,szNXjdT4XBe5KlG8E6dqOQ,Old English,innera,0,,,
1lBHCg_hUwqjh2dQHlzXww,English,jog,inherited_from,rmbVUZJ5X7eILd8VnNv2ng,Middle English,shoggen,0,,g9poPgj_SfGQe3yyYCxsFQ,0.0
1lBHCg_hUwqjh2dQHlzXww,English,jog,inherited_from,5fRgs2vIWPuDPCwzSIYNWw,Middle English,joggen,0,,,
awE_7aOQUjiPU113dQAFBw,English,slobber,inherited_from,8uvDuFaIVf2aiK1v7v9mJw,Middle English,sloberen,0,,,
h2sbIZpHUQKruq5L7k_xkg,English,gallows,inherited_from,NnOSj-abULyjJC8wPPRHUQ,Middle English,galwes,0,,E3JBFu3dRx2mvNA6SrZRRQ,0.0
h2sbIZpHUQKruq5L7k_xkg,English,gallows,inherited_from,FbqQ-UiEX-GfFNH4BzrGPA,Old English,ġealga,0,,jmbxhJuZQPyVvrOKFmCfVQ,0.0
h2sbIZpHUQKruq5L7k_xkg,English,gallows,inherited_from,fF7dbSGGUyC26dGYH7K4NA,Proto-West Germanic,*galgō,0,,jmbxhJuZQPyVvrOKFmCfVQ,1.0
h2sbIZpHUQKruq5L7k_xkg,English,gallows,inherited_from,YMv4PVKfVLKMDeDnHCGHrA,Proto-Germanic,*galgô,0,,jmbxhJuZQPyVvrOKFmCfVQ,2.0
h2sbIZpHUQKruq5L7k_xkg,English,gallows,inherited_from,Jk9nI2zuW7uQVXdXJKWb6A,Proto-Indo-European,*ǵʰalgʰ-,0,,GkOu8cMDTwmQF_n_4nK-dw,0.0
wTMz4tLRV7ysWoQd8fm1FQ,English,recreate,inherited_from,QoFAmMgYWROz1GwjipxJrw,Middle English,recreate,0,,,
Y3xA2wAaWEeu-J34DMXW8Q,English,pestle,inherited_from,L1P7IKHEWlaMwdVdGKyqPA,Middle English,pestel,0,,oa-CixRMTCyBywoe-_wrtQ,0.0
lZJJyDNSXiC2o47G5pECTw,English,Isaac,inherited_from,ImygW9cXXhq994-If9GiJw,Middle English,Ysaac,0,,DOykVVJVRKOhv3hi3YeeMA,0.0
_H-u4h3XVtKpJO8QB7j2Yw,English,defame,inherited_from,ZC3rWA-9UV2yhktE_8P6Yg,Middle English,defamen,0,,TgbYbWIfRA6z_Jb7LF5koA,0.0
LUl2TDipVCufvOxkcfDdKw,English,-ment,inherited_from,Hf2dP0m8VViJdBDLjBtjzw,Middle English,-ment,0,,Dd5cGXw1Q7Ki0wAR2Rjgkw,0.0
SYgzhsfHXLaA51Np8Ktt5A,English,-ize,inherited_from,bEpaNT_1WK2oeDqhN9CLjg,Middle English,-isen,0,,u0zfRTKlRImn6m3UnylrKw,0.0
4GFZHNAIVdepOQhzmnBKrQ,English,saunter,inherited_from,T_l_BxBgUoGCRZocurqBOQ,Middle English,santren,0,,,
r5qdCZ9AWx2wdfICyI-VmQ,English,snort,inherited_from,5NHR_JmkXyKQ2hNQ25kjlg,Middle English,snorten,0,,,
r5qdCZ9AWx2wdfICyI-VmQ,English,snort,inherited_from,xVYOW40fUVmft5cmqty-Uw,Old English,fnora,0,,,
Ym9N92fdWQ2OqogOaXtp8g,English,piety,inherited_from,PLwKtrjEWUeI9JcvHt4V5Q,Middle English,piete,0,,0SJRBIn0QfWVB7RBSGrBEg,1.0
B0JbMzNVWmiwpWEx4Qkekg,English,pantry,inherited_from,oNcblrSDXjKSXdkNKgcPBw,Middle English,panetrie,0,,zb7Abn4lRNKE026o3KEpVg,0.0
KYVwxjhjWCKmUzoi3hoN9g,English,nervous,inherited_from,JqE70glDVSKbsv33gnd27g,Middle English,nervous,0,,VAfiLQusQ3qrUsn90-ZKgQ,1.0
gieDGt0JW1Wxvn6wrkUmDw,English,cypress,inherited_from,6ychXVDFUju1NiwQS7YCDQ,Middle English,cipres,0,,HofajmGjSIy0FeAu2n32pw,0.0
pD3sJklwXA-jK5KyRF9dfA,English,enchantment,inherited_from,fPpgst5_W-KqlhbiTBuOfg,Middle English,enchauntement,0,,MCJqytfXSU-ONcU4Rwn-gg,0.0
f2D6z7TlVRmkCWFmWSS6EA,English,sycamore,inherited_from,foft7-FRWkKB37FcCSz4Cw,Middle English,sicamour,0,,Of-0_g57Q2aJHL_4A1QKaw,0.0
lEHrpYA2U3-FbJJ9lEHM6w,English,wrestling,inherited_from,S1feI_3IW32EdbHkJKjSBA,Old English,wræstlunge,0,,,
vqQDQtLdUz2M3ORa8lx81Q,English,pavilion,inherited_from,hwUPh4FfVLaIdL0sFJxpyQ,Middle English,pavilloun,0,,NwagL6OoTxGO568UiCaaGg,0.0
DXrl0B_sUICnAE-k54rKCw,English,amend,inherited_from,PRF5UkAmUvGOgSvJuMS4kA,Middle English,amenden,0,,I0Qb-dl3TEu7APWd_5t9uQ,1.0
-bh9RcsCVRKJvzyggpS84g,English,erroneous,inherited_from,Khn1lif_UPS6-BX1YXSiuw,Middle English,erroneous,0,,joVElFzKShC3YzbaAGY1AA,0.0
mfWx2mJjXDK5MrcRXUu88g,English,flourish,inherited_from,6fdaSUuDWPy58PbAhYg0Wg,Middle English,floryschen,0,,M1nm7DwCRb-DjqJAYdeG2w,1.0
HrYz9w-CWFWres60G1rQrQ,English,concurrent,inherited_from,xDkiT1m4XXyFfiZ5ImzQfw,Middle English,concurrent,0,,xVMii0NTRQ6_8b9gIs6MfQ,1.0
